ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
160060,رسوم الفنادق,Taxes of Hotels,بلدية مسقط,Muscat Municipality,119,دفع رسوم الفنادق والمطاعم والتذاكر,"Pay Taxes of Hotels, Restaurants and Tickets",من الحكومة الى الأفراد(G2C),طلب جديد > دفع رسوم الفنادق والمطاعم والتذاكر,خدمة دفع الرسوم المفروضة على الفنادق العاملة في نطاق بلدية مسقط.,Service for paying taxes levied on hotels operating within Muscat Municipality's jurisdiction.,,,البطاقة المدنية ; سجل تجاري ساري المفعول ; رخصة مزاولة نشاط فندقي ; رقم السجل الضريبي,Civil ID ; Valid commercial registration ; Valid hotel operating license ; Tax registration number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/NzY=
160061,رسوم المطاعم,Taxes of Restaurants,بلدية مسقط,Muscat Municipality,119,دفع رسوم الفنادق والمطاعم والتذاكر,"Pay Taxes of Hotels, Restaurants and Tickets",من الحكومة الى الأفراد(G2C),طلب جديد > دفع رسوم الفنادق والمطاعم والتذاكر,خدمة دفع الرسوم المفروضة على المطاعم في نطاق بلدية مسقط.,Service for paying taxes imposed on restaurants within the Muscat Municipality jurisdiction.,,,البطاقة المدنية ; سجل تجاري ساري المفعول ; رخصة ممارسة النشاط للمطعم ; رقم السجل الضريبي (إن وجد),Civil ID ; Valid commercial registration ; Restaurant operating license ; Tax registration number (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/Nzc=
160062,رسوم تذاكر مراكز فنون التسلية ودور السينما والمسارح والمتاحف والحفلات الفنية والترفيهية,"Taxes of Tickets of entertainment centers, cinemas, theaters, museums, artistic and entertainment events",بلدية مسقط,Muscat Municipality,119,دفع رسوم الفنادق والمطاعم والتذاكر,"Pay Taxes of Hotels, Restaurants and Tickets",من الحكومة الى الأفراد(G2C),طلب جديد > دفع رسوم الفنادق والمطاعم والتذاكر,خدمة دفع الرسوم المفروضة على تذاكر مراكز الفنون الترفيهية ودور السينما والمسارح والمتاحف والحفلات الفنية والترفيهية.,"A service to pay taxes on tickets for entertainment centers, cinemas, theaters, museums, and artistic or entertainment events.",,,البطاقة المدنية ; رقم السجل التجاري (للمؤسسات) ; إثبات الحجز أو التذكرة المراد دفع رسومها ; رقم الهوية الضريبية (إن وجد),Civil ID ; Commercial Registration Number (for establishments) ; Booking confirmation or the ticket subject to taxation ; Tax Identification Number (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTE0
160063,الترويج عن المنتجات الغذائية,Promotion of food products,بلدية مسقط,Muscat Municipality,119,الشؤون الصحية,Health Affairs,من الحكومة الى الأفراد(G2C),طلب جديد > الشؤون الصحية,خدمة تتيح للمؤسسات والشركات التقدم بطلب للحصول على موافقة بلدية مسقط على الترويج لمنتجات غذائية داخل نطاق ولاية مسقط.,A service that allows institutions and companies to apply for Muscat Municipality's approval to promote food products within the Muscat Governorate.,,,البطاقة المدنية لممثل الجهة المقدمة ; صورة من رخصة المنشأة أو السجل التجاري ; قائمة بالمنتجات الغذائية المراد الترويج لها ; نسخة من التصاميم أو المواد الدعائية المزمع استخدامها,Civil ID of the applicant’s authorized representative ; Copy of the establishment’s commercial registration or license ; List of food products to be promoted ; Copy of proposed promotional designs or materials,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTEy
160064,عمل إضافات داخل المحل للأنشطة ذات العلاقة بالغذاء,Making additions inside the store for food related activities,بلدية مسقط,Muscat Municipality,119,الشؤون الصحية,Health Affairs,من الحكومة إلى قطاع الأعمال(G2B),طلب جديد > الشؤون الصحية,خدمة لطلب الموافقة على إجراء تعديلات أو إضافات داخل محل تجاري لمزاولة أنشطة مرتبطة بالغذاء.,A service to request approval for making modifications or additions inside a commercial establishment for food-related activities.,,,البطاقة المدنية ; صك ملكية المحل أو عقد الإيجار ; رخصة المنشأة الصحية الحالية ; خطة تصميمية للإضافات المطلوبة,Civil ID ; Property deed or lease contract ; Current health facility license ; Design plan of the requested additions,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTM3
160065,إصدار ترخيص البناء - إباحة بناء كبرى,Issuance of major construction licenses,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة تُصدر ترخيصًا لتنفيذ مشاريع البناء الكبرى وفقًا للوائح والاشتراطات البلدية.,A service that issues licenses for major construction projects in accordance with municipal regulations and requirements.,,,البطاقة المدنية ; صك ملكية العقار أو عقد الإيجار الرسمي ; رخصة التخطيط العمراني (إذا كانت مطلوبة) ; رسوم الترخيص المدفوعة ؛ مخططات البناء المعتمدة من مهندس مسجل,Civil ID ; Property title deed or official lease contract ; Urban planning permit (if applicable) ; Paid licensing fees ; Approved building plans by a registered engineer,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160066,تجديد ترخيص البناء,Renewal Building licenses,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة لتجديد ترخيص بناء ساري المفعول قبل انتهائه.,A service to renew an existing building license before its expiry.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; نسخة من ترخيص البناء الأصلي ; إثبات ملكية العقار أو عقد الإيجار المعتمد ; شهادة فحص هندسي حديثة,Civil ID ; Passport (for non-Omanis) ; Copy of the original building license ; Proof of property ownership or certified lease contract ; Recent engineering inspection certificate,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160067,التعديل على ترخيص البناء,Amendments on the existing building licenses,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة لتقديم طلب تعديل على ترخيص بناء موجود مسبقاً.,A service to submit a request for amendments to an existing building license.,,,البطاقة المدنية ; صورة من ترخيص البناء الأصلي ; وثائق التعديل المطلوبة (مثل الرسومات المحدثة أو شهادات المهندسين) ; خطاب طلب التعديل الموقع,"Civil ID ; Copy of the original building license ; Required amendment documents (e.g., updated drawings or engineer certificates) ; Signed amendment request letter",,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160068,تغيير اسم المالك بشهادة ترخيص البناء,Changing the owner's name on the building licenses,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة لتعديل اسم المالك المسجل في شهادة ترخيص البناء.,A service to update the owner's name recorded on the building license certificate.,,,البطاقة المدنية للمالك الجديد ; البطاقة المدنية للمالك السابق (إن وُجد) ; شهادة ترخيص البناء الأصلية ; صك الملكية أو عقد البيع المعتمد ; إثبات دفع الرسوم المطلوبة,Civil ID of the new owner ; Civil ID of the previous owner (if applicable) ; Original building license certificate ; Title deed or certified sale contract ; Proof of fee payment,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160069,الحصول على نسخ اضافية من المخططات,Approving additional copies of Building Licenses,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة تتيح للمستفيد الحصول على نسخ إضافية من المخططات المعتمدة المرتبطة بتراخيص البناء.,A service that allows beneficiaries to obtain additional copies of approved building plans associated with building licenses.,,,البطاقة المدنية ; رقم رخصة البناء ; طلب مكتوب يوضح عدد النسخ المطلوبة ; صورة من المخطط الأصلي (إن وُجد),Civil ID ; Building license number ; Written request specifying the number of copies required ; Copy of the original plan (if available),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160070,تسجيل المكاتب الإستشارية,Registration of Consulting offices,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة تسجيل المكاتب الاستشارية لدى بلدية مسقط للحصول على ترخيص ممارسة أنشطة استشارية في مجالات التخطيط والهندسة والعمارة وغيرها من التخصصات المرتبطة بالبناء.,"Service to register consulting offices with Muscat Municipality to obtain a license to practice consulting activities in planning, engineering, architecture, and other construction-related fields.",,,البطاقة المدنية للمالك أو الممثل القانوني ; سجل تجاري ساري المفعول ; شهادة مؤهل علمي معتمدة في التخصص الاستشاري المطلوب ; إفادة من الجهة الرسمية المختصة باعتماد المكتب الاستشاري (إن وجدت) ; صورة من عقد الإيجار أو ملكية المقر,Civil ID of the owner or legal representative ; Valid commercial registration ; Certified academic qualification in the required consulting specialization ; Accreditation letter from the competent official authority (if applicable) ; Copy of lease agreement or proof of premises ownership,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTE4
160071,طلب نسخ إضافية من المخططات - أفراد,Approving additional copies of Building Licenses,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة تتيح للأفراد طلب نسخ إضافية من المخططات المعتمدة المرتبطة بتراخيص البناء الصادرة من بلدية مسقط.,A service that allows individuals to request additional copies of approved building plans associated with construction licenses issued by Muscat Municipality.,,,البطاقة المدنية ; رقم ترخيص البناء ; صورة من طلب النسخ الإضافية موقعة من مقدم الطلب ; إثبات دفع الرسوم (إن وجدت),Civil ID ; Building license number ; Signed request form for additional copies ; Proof of fee payment (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTE5
160072,أنظمة البناء الحديثة,Modern Building Systems,بلدية مسقط,Muscat Municipality,119,تراخيص البناء,Building Permits,من الحكومة الى الأفراد(G2C),طلب جديد > تراخيص البناء,خدمة لاعتماد أنظمة البناء الحديثة مثل الجدران الجاهزة والهياكل المعدنية والمواد الذكية في مشاريع البناء ببلدية مسقط.,"A service for approving modern building systems such as prefabricated walls, steel structures, and smart materials in Muscat Municipality construction projects.",,,البطاقة المدنية ; صورة من رخصة البناء الحالية أو طلب الترخيص الجديد ; وثائق فنية مفصلة لأنظمة البناء الحديثة المُقترحة ; شهادة خبرة فنية من مقاول مرخّص,Civil ID ; Copy of the current building permit or new permit application ; Detailed technical documentation for the proposed modern building systems ; Technical expertise certificate from a licensed contractor,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTIw
160073,تحديث بيانات العنونة,Update Address Details,بلدية مسقط,Muscat Municipality,119,العنونة,Address,من الحكومة الى الأفراد(G2C),طلب جديد > العنونة,خدمة لتعديل وتحديث معلومات العنوان المسجل في سجلات بلدية مسقط.,A service to modify and update the address information registered with Muscat Municipality.,,,البطاقة المدنية ; صك ملكية العقار أو عقد الإيجار الساري ; إثبات عنوان حديث (مثل فاتورة كهرباء أو ماء لا تتجاوز 3 أشهر) ; رقم الهوية الوطنية للمستفيد,"Civil ID ; Property title deed or valid lease contract ; Recent proof of address (e.g., electricity or water bill not older than 3 months) ; Beneficiary’s national ID number",,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTI0
160074,نقل الموتى,نقل الموتى,بلدية مسقط,Muscat Municipality,119,الخدمات العامة,General Services,من الحكومة الى الأفراد(G2C),طلب جديد > الخدمات العامة,خدمة تتيح لذوي المتوفى طلب نقل جثمان المتوفى من مكان الوفاة إلى المكان المحدد (مثل المستشفى أو المشرحة أو مقبرة) وفق الإجراءات الرسمية في بلدية مسقط.,"A service that allows the deceased's family to request the transfer of the deceased's body from the place of death to a specified location (e.g., hospital, morgue, or cemetery) in accordance with Muscat Municipality’s official procedures.",,,البطاقة المدنية للمتوفى ; البطاقة المدنية لولي الأمر أو أحد أفراد الأسرة المُقدِم على الطلب ; شهادة الوفاة الصادرة من الجهة المختصة ; إثبات العلاقة بالمتوفى (كشهادة الزواج أو شهادة الميلاد عند الحاجة),"Civil ID of the deceased ; Civil ID of the legal guardian or a family member submitting the request ; Death certificate issued by the competent authority ; Proof of relationship to the deceased (e.g., marriage or birth certificate, if required)",,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTM4
160075,إنارة الطرق للأحياء السكنية,إنارة الطرق للأحياء السكنية,بلدية مسقط,Muscat Municipality,119,الخدمات العامة,General Services,من الحكومة الى الأفراد(G2C),طلب جديد > الخدمات العامة,خدمة تُوفّر إنارة للطرق في الأحياء السكنية ضمن نطاق بلدية مسقط.,A service that provides street lighting for residential neighborhoods within the Muscat Municipality jurisdiction.,,,البطاقة المدنية ; خطاب طلب رسمي من الجهة المختصة أو الممثل القانوني ؛ خريطة موقع المنطقة المطلوب إضاءتها ؛ صورة من عقد الملكية أو الإيجار للمنطقة المعنية,Civil ID ; Official request letter from the competent authority or legal representative ; Map showing the location of the area requiring lighting ; Copy of property ownership or lease agreement for the concerned area,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTM5
160076,طلب إقامة فعاليات بالمواقع التابعة لبلدية مسقط,طلب إقامة فعاليات بالمواقع التابعة لبلدية مسقط,بلدية مسقط,Muscat Municipality,119,الخدمات العامة,General Services,من الحكومة الى الأفراد(G2C),طلب جديد > الخدمات العامة,خدمة لتقديم طلب إقامة فعاليات (مثل المعارض، الحفلات، الفعاليات الترويجية) في المواقع العامة التابعة لبلدية مسقط.,"A service to apply for permission to hold events (e.g., exhibitions, concerts, promotional activities) at public venues managed by Muscat Municipality.",,,البطاقة المدنية ; صورة من جواز السفر (لغير العمانيين) ; خطاب رسمي من الجهة المنظمة للفعالية ; تفاصيل الفعالية (التاريخ، المدة، الموقع المقترح، عدد الحضور) ; رسم تخطيطي أو خطة أمنية للفعالية,"Civil ID ; Passport copy (for non-Omanis) ; Official letter from the event organizing entity ; Event details (date, duration, proposed venue, expected attendance) ; Layout plan or security plan for the event",,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTQw
160077,طلب بيانات مكانية,Request spatial data,بلدية مسقط,Muscat Municipality,119,نظم المعلومات الجغرافية,GIS,من الحكومة الى الأفراد(G2C),طلب جديد > نظم المعلومات الجغرافية,طلب بيانات مكانية مثل الخرائط والحدود الجغرافية والمعلومات المكانية الأخرى من بلدية مسقط.,"Request spatial data such as maps, geographical boundaries, and other location-based information from Muscat Municipality.",,,البطاقة المدنية ; خطاب رسمي من الجهة الطالبة (إن وجد) ; وصف مفصل للبيانات المطلوبة ; رقم الطلب أو المرجع إن كان متاحًا,Civil ID ; Official letter from the requesting entity (if applicable) ; Detailed description of the requested spatial data ; Application or reference number (if available),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTQ1
160078,اصدار تقارير فنية بقيمة تكاليف الاضرار الناتجة عن أضرار الحوادث المرورية,Issuing technical reports on the cost of damages resulting from traffic accidents,بلدية مسقط,Muscat Municipality,119,التعويض عن الاضرار المادية للممتلكات العامة,Compensation for material damage to public property,من الحكومة الى الأفراد(G2C),طلب جديد > التعويض عن الاضرار المادية للممتلكات العامة,خدمة تُصدر تقارير فنية تُقدّر قيمة الأضرار المادية التي لحقت بالممتلكات العامة نتيجة حوادث مرورية.,A service that issues technical reports estimating the cost of material damage to public property caused by traffic accidents.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; تقرير الحادث المروري الصادر من شرطة عمان السلطانية ; صورة من لوحة المركبة المتسببة في الضرر ; إفادة رسمية من الجهة المالكة للممتلكات العامة المتضررة,Civil ID ; Passport (for non-Omanis) ; Traffic accident report issued by the Royal Oman Police ; Photograph of the license plate of the vehicle involved in the damage ; Official statement from the public entity owning the damaged property,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTQ3
160079,دفع تكاليف الاضرار الناتجة عن الحوادث المرورية للممتلكات العامة,Paying the costs of damages resulting from traffic accidents to public property,بلدية مسقط,Muscat Municipality,119,التعويض عن الاضرار المادية للممتلكات العامة,Compensation for material damage to public property,من الحكومة الى الأفراد(G2C),طلب جديد > التعويض عن الاضرار المادية للممتلكات العامة,خدمة لدفع تكاليف الأضرار المادية التي تُسببها الحوادث المرورية في الممتلكات العامة التابعة لبلدية مسقط.,A service to pay for material damage caused by traffic accidents to public property under Muscat Municipality.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; تقرير الحادث المروري الصادر من شرطة عمان السلطانية ; إفادة رسمية من بلدية مسقط توضح طبيعة الضرر والمبلغ المستحق ؛ صورة من رخصة القيادة,Civil ID ; Passport (for non-Omanis) ; Traffic accident report issued by the Royal Oman Police ; Official letter from Muscat Municipality specifying the nature of damage and amount due ; Copy of driver's license,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/Home/Form/MTQ4
160080,طباعة عقود الايجار المجددة الكترونيا,Print Rent contract certificate,بلدية مسقط,Muscat Municipality,119,عقود الايجار,Rent Contract,من الحكومة الى الأفراد(G2C),استعلام > عقود الايجار,خدمة لطباعة شهادة عقد الإيجار المجدَّد إلكترونيًا من بلدية مسقط.,Service to print an electronic certificate of a renewed rent contract from Muscat Municipality.,,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; رقم عقد الإيجار المجدَّد ; إثبات دفع الرسوم (إن وُجد),Civil ID ; Passport (for non-Omanis) ; Renewed rent contract number ; Proof of fee payment (if applicable),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160081,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,عقود الايجار,Rent Contract,من الحكومة الى الأفراد(G2C),استعلام > عقود الايجار,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم لعقد إيجار عبر بلدية مسقط.,A service that allows citizens to check the status of a rental contract application submitted to Muscat Municipality.,,,البطاقة المدنية ; رقم الطلب ; جواز السفر (لغير العمانيين),Civil ID ; Application number ; Passport (for non-Omanis),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160082,الاستعلام عن عقود الايجار المسجلة (أصحاب العقارات/مكاتب سند/المكاتب العقارية),Search for Rent Contract applied by (Real Estate owners/Seanad Offices/Real Estate management offices),بلدية مسقط,Muscat Municipality,119,عقود الايجار,Rent Contract,من الحكومة الى الأفراد(G2C),استعلام > عقود الايجار,خدمة تسمح لأصحاب العقارات ومكاتب سند والمكاتب العقارية بالاستعلام عن عقود الإيجار المسجلة إلكترونيًا لدى بلدية مسقط.,"A service that allows real estate owners, Seanad Offices, and real estate management offices to electronically search for rent contracts registered with Muscat Municipality.",,,البطاقة المدنية ; جواز السفر (لغير العمانيين) ; رقم عقد الإيجار أو بيانات المالك/المستأجر ; إثبات التفويض (إذا كان الاستعلام نيابة عن طرف آخر),Civil ID ; Passport (for non-Omanis) ; Rent contract number or owner/tenant details ; Authorization letter (if inquiring on behalf of another party),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160083,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,التراخيص البلدية,Municipal licensing,من الحكومة الى الأفراد(G2C),استعلام > التراخيص البلدية,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم إلى بلدية مسقط في مجال التراخيص البلدية.,A service that allows citizens to check the status of a request submitted to Muscat Municipality under municipal licensing.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Request number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160084,طباعة ملحقات الترخيص البلدي,Print Municipal License Certificates,بلدية مسقط,Muscat Municipality,119,التراخيص البلدية,Municipal licensing,من الحكومة الى الأفراد(G2C),استعلام > التراخيص البلدية,خدمة لطباعة المرفقات المرتبطة برخصة بلدية صادرة من بلدية مسقط.,A service to print attachments associated with a municipal license issued by Muscat Municipality.,,,البطاقة المدنية ; رقم الرخصة البلدية ; إثبات دفع الرسوم (إن وجد) ; صك الترخيص الأصلي (إن مطلوب),Civil ID ; Municipal license number ; Proof of fee payment (if applicable) ; Original license document (if required),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160085,الاستعلام عن تراخيص المركبات,Search for Vehicle License Details,بلدية مسقط,Muscat Municipality,119,التراخيص البلدية,Municipal licensing,من الحكومة الى الأفراد(G2C),استعلام > التراخيص البلدية,خدمة تسمح للمواطنين بالاستعلام عن تفاصيل تراخيص المركبات الصادرة من بلدية مسقط.,A service that allows citizens to search for details of vehicle licenses issued by Muscat Municipality.,,,البطاقة المدنية ; رقم لوحة المركبة ; رقم الترخيص (إن وُجد),Civil ID ; Vehicle plate number ; License number (if available),,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160086,الاستعلام عن تراخيص البناء الصغرى,Search for Minor Permit,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),استعلام > التراخيص الفنية,خدمة تسمح للمواطنين بالاستعلام عن حالة تراخيص البناء الصغرى المقدمة إلى بلدية مسقط.,A service that allows citizens to check the status of minor building permits submitted to Muscat Municipality.,,,البطاقة المدنية ; رقم طلب الترخيص ; اسم مقدم الطلب,Civil ID ; Permit application number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160087,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),استعلام > التراخيص الفنية,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم إلى بلدية مسقط في مجال التراخيص الفنية.,A service that allows citizens to check the status of a request submitted to Muscat Municipality in the field of technical licensing.,,,البطاقة المدنية ; رقم الطلب ; اسم مقدم الطلب,Civil ID ; Request number ; Applicant's name,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160088,الاستعلام عن تصاريح الشروع في البناء,Search for Construction Permits,بلدية مسقط,Muscat Municipality,119,التراخيص الفنية,Technical Licensing,من الحكومة الى الأفراد(G2C),استعلام > التراخيص الفنية,خدمة تسمح للمواطنين بالاستعلام عن حالة تصاريح الشروع في البناء المقدمة إلى بلدية مسقط.,A service that allows citizens to check the status of construction commencement permits submitted to Muscat Municipality.,,,البطاقة المدنية ; رقم التصريح (إن وُجد) ; اسم المالك أو المقاول المسجل في الطلب,Civil ID ; Permit number (if available) ; Name of owner or contractor registered in the application,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160089,الاستعلام عن مخالفات مواقف المركبات,Search for Parking Violation,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),استعلام > تصاريح المواقف,خدمة تسمح للمواطنين والمقيمين بالاستعلام عن مخالفات المواقف المرتبطة بمركبتهم.,A service that allows citizens and residents to check for parking violations associated with their vehicle.,,,البطاقة المدنية ; جواز السفر ; رقم لوحة المركبة ; رقم الهوية الوطنية لصاحب المركبة,Civil ID ; Passport ; Vehicle plate number ; National ID number of the vehicle owner,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160090,الاستعلام عن حالة الطلب المقدم,Search for Request Status,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),استعلام > تصاريح المواقف,خدمة تسمح للمواطنين بالاستعلام عن حالة الطلب المقدم لتصريح موقف.,A service that allows citizens to check the status of their parking permit application.,,,البطاقة المدنية ; رقم الطلب,Civil ID ; Application number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
160091,الاستعلام عن تصاريح مواقف المركبات,Search for Parking Permission,بلدية مسقط,Muscat Municipality,119,تصاريح المواقف,Parking Permits,من الحكومة الى الأفراد(G2C),استعلام > تصاريح المواقف,خدمة تسمح للمواطنين والمقيمين بالاستعلام عن حالة تصاريح مواقف المركبات المسجلة باسمهم.,A service that allows citizens and residents to check the status of vehicle parking permits registered under their name.,,,البطاقة المدنية ; رقم التصريح (إن وُجد) ; رقم لوحة المركبة,Civil ID ; Permit number (if available) ; Vehicle plate number,,,الكتروني,,,,,بوابة الخدمات الإلكترونية لبلدية مسقط,,+968 24683330,eservices.mm.gov.om,,,,,https://eservices.mm.gov.om/MM
