ServiceID,ServiceNameAr,ServiceNameEn,EntityAr,EntityEn,EntityID,EntityDepartmentAr,EntityDepartmentEn,Beneficiary,MainService,DescriptionAr,DescriptionEn,SpecialConditionsAr,SpecialConditionsEn,RequiredDocumentsAr,RequiredDocumentsEn,FeesAr,FeesEn,PaymentMethod,AvgTimeTakenAr,AvgTimeTakenEn,WorkingTimeAr,WorkingTimeEn,Channels,InputChannelOthers,CustomerCarePhone,Website,ProcessStepsAr,ProcessStepsEn,NumSteps,AudienceVisitCount,ServiceURL
176006,إلغاء رخصة الصيد-دفع,Cancel Fishing License - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء رخصة صيد ودفع الرسوم المترتبة على الإلغاء.,Service to cancel a fishing license and pay the associated cancellation fee.,,,البطاقة المدنية ; رخصة الصيد المراد إلغاؤها ; إثبات دفع الرسوم السابقة (إن وجد),Civil ID ; Fishing license to be cancelled ; Proof of prior fee payment (if applicable),تقديم: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176007,تسجيل عيادة بيطرية,Register a Veterinary Clinic,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة تسجيل العيادات البيطرية لدى وزارة الثروة الزراعية والسمكية وموارد المياه.,"Service for registering veterinary clinics with the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; شهادة تسجيل المنشأة التجارية (إن وجدت) ; شهادة تأهيل الطبيب البيطري المسؤول ; رخصة الممارسة البيطرية ; خطة الموقع والتصميم المعماري للعيادة,Civil ID ; Commercial Registration Certificate (if applicable) ; Veterinarian’s qualification certificate ; Veterinary practice license ; Clinic site plan and architectural design,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176008,تسجيل عيادة بيطرية-دفع,Register a Veterinary Clinic,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لتسجيل العيادات البيطرية لدى وزارة الثروة الزراعية والسمكية وموارد المياه.,"A service to register veterinary clinics with the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; شهادة تسجيل المنشأة التجارية (إن وجدت) ; شهادة تأهيل الطبيب البيطري ; رخصة الممارسة المهنية للطبيب البيطري ; خطة الموقع والتصميم المعماري للعيادة,Civil ID ; Commercial Registration Certificate (if applicable) ; Veterinarian Qualification Certificate ; Professional Practice License for the Veterinarian ; Site layout and architectural design plan of the clinic,تقديم: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176009,تسجيل حيوان,Animal Registration,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة تسجيل الحيوانات المملوكة للأفراد لدى وزارة الثروة الزراعية والسمكية وموارد المياه.,"A service to register animals owned by individuals with the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; صورة من سند ملكية الحيوان أو شهادة الشراء ; صورة شخصية للحيوان (إن وجدت) ; شهادة التطعيمات البيطرية السارية,Civil ID ; Proof of animal ownership or purchase certificate ; Photograph of the animal (if available) ; Valid veterinary vaccination certificate,تقديم: 3 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176010,نقل حيوان,Animal Transfer,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة نقل الحيوانات داخل سلطنة عُمان وفقاً للوائح الصحية والبيطرية المعمول بها.,Service for transferring animals within the Sultanate of Oman in accordance with applicable health and veterinary regulations.,,,البطاقة المدنية ; شهادة التلقيح والتطعيم البيطري للحيوان ; شهادة الصحة البيطرية ; تصريح النقل من وزارة الثروة الزراعية والسمكية وموارد المياه,"Civil ID ; Animal vaccination and immunization certificate ; Veterinary health certificate ; Transport permit from the Ministry of Agriculture, Fisheries Wealth and Water Resources",تقديم: 3 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176011,تجديد ترخيص العيادة,Clinic License Renewal,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة تجديد ترخيص ممارسة المهنة في العيادة الطبية أو البيطرية الخاضعة لإشراف وزارة الثروة الزراعية والسمكية وموارد المياه.,"Service to renew the license for operating a medical or veterinary clinic under the supervision of the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; صورة من الترخيص السابق ; شهادة صحية سارية المفعول للعيادة ; شهادة تسجيل ضريبي (إن وجدت),Civil ID ; Copy of the previous license ; Valid health certificate for the clinic ; Tax registration certificate (if applicable),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176200,طلب تصريح بئر,Well Permit Request,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لطلب تصريح حفر أو استخدام بئر للمياه.,A service to request a permit for drilling or using a well for water.,,,البطاقة المدنية ; صك ملكية الأرض أو عقد إيجار معتمد ; خريطة موقع البئر ; تقرير جيولوجي أولي (إن وجد),Civil ID ; Land title deed or certified lease agreement ; Site location map ; Preliminary geological report (if available),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176201,توصيل خدمات ثانوية مؤقتة-دفع,Temporary Secondary Services Delivery — Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة دفع رسوم توصيل خدمات ثانوية مؤقتة تقدمها وزارة الثروة الزراعية والسمكية وموارد المياه.,"Payment service for temporary secondary services delivery provided by the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; رقم الطلب أو رقم الخدمة المؤقتة ; إثبات الدفع السابق (إن وجد) ; رقم الحساب البنكي أو وسيلة الدفع المختارة,Civil ID ; Application number or temporary service reference ; Previous payment receipt (if applicable) ; Bank account number or selected payment method,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176202,طلب تصريح حفر,Drilling Permit Request,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لطلب تصريح حفر آبار أو مصادر مائية في عُمان.,A service to request a permit for drilling wells or water sources in Oman.,,,البطاقة المدنية ; صك ملكية الأرض أو عقد إيجار معتمد ; خريطة موقع الحفر مع إحداثيات جغرافية ; تقرير دراسة جيولوجية أولية,Civil ID ; Land ownership deed or certified lease agreement ; Site location map with geographic coordinates ; Preliminary geological survey report,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176203,طلب تصريح حفر -دفع,Drilling Permit Request - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم طلب تصريح حفر ودفع الرسوم المطلوبة.,Service to submit a drilling permit application and pay the required fees.,,,البطاقة المدنية ; صك ملكية أو عقد إيجار الموقع ; خريطة موقع الحفر ; تقرير جيولوجي أولي,Civil ID ; Title deed or site lease agreement ; Drilling site map ; Preliminary geological report,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176204,اتصال خدمات الحفر المؤقتة,Temporary Drilling Services Contact,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة للاستعلام أو التواصل بخصوص طلبات الحفر المؤقتة في القطاع الزراعي أو المائي.,A service for inquiries or communication regarding temporary drilling requests in the agricultural or water sector.,,,البطاقة المدنية ; خطاب طلب الحفر المؤقت موقّع من صاحب الطلب ; خريطة موقع الحفر ; ترخيص استخدام الأراضي (إن وُجد),Civil ID ; Signed temporary drilling request letter ; Site location map ; Land use permit (if applicable),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176205,اتصال خدمات الحفر المؤقتة-دفع,Temporary Drilling Services Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة دفع رسوم خدمات الحفر المؤقتة المقدمة من وزارة الثروة الزراعية والسمكية وموارد المياه.,"Payment service for temporary drilling services provided by the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; رقم الطلب أو إشعار الخدمة ; إثبات ملكية الأرض أو ترخيص الحفر المؤقت,Civil ID ; Application number or service notice ; Land ownership proof or temporary drilling permit,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176206,طلب شهادة إكمال الاعمال -دفع,Request Completion Certificate – Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لطلب شهادة تثبت إكمال الأعمال المطلوبة، مع دفع الرسوم المترتبة.,"A service to request a certificate confirming completion of required works, along with payment of applicable fees.",,,البطاقة المدنية ; رقم الطلب أو رقم المعاملة السابق ; إثبات الدفع (إذا وُجد) ; خطاب طلب رسمي من الجهة المختصة (إن وُجد),Civil ID ; Application or transaction reference number ; Proof of payment (if available) ; Official request letter from the concerned authority (if applicable),دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176207,طلب توصيل خدمات لمبنى قائم,Request Delivery of Services to an Existing Building,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة تتيح للمواطنين طلب توصيل الخدمات الحكومية إلى مبنى قائم.,A service that allows citizens to request the delivery of government services to an existing building.,,,البطاقة المدنية ; صك ملكية المبنى أو عقد الإيجار ; وثيقة توضح نوع الخدمة المطلوب توصيلها ; رقم المبنى أو موقعه الجغرافي الدقيق,Civil ID ; Building ownership deed or lease agreement ; Document specifying the service to be delivered ; Building number or precise geographic location,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176208,طلب توصيل خدمات لمبنى قائم -دفع,Request Delivery of Services to an Existing Building - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لطلب توصيل الخدمات الحكومية إلى مبنى قائم، مع إتمام عملية الدفع الإلكتروني.,"A service to request government service delivery to an existing building, including online payment completion.",,,البطاقة المدنية ; صك ملكية المبنى أو عقد الإيجار ; رقم المبنى الوطني ; إثبات دفع الرسوم,Civil ID ; Building ownership deed or lease contract ; National building number ; Proof of fee payment,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176209,طلب شهادة وصف مبنى قائم,Request Certificate of Description for an Existing Building,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة تتيح للمواطنين طلب شهادة توضح مواصفات ووصف مبنى قائم.,A service that allows citizens to request a certificate describing the specifications and features of an existing building.,,,البطاقة المدنية ; صك ملكية المبنى أو عقد الإيجار ; رخصة البناء الأصلية ; رقم المبنى أو موقعه التفصيلي,Civil ID ; Building ownership deed or lease contract ; Original building permit ; Building number or detailed location,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176210,طلب شهادة وصف مبنى قائم -دفع,Request Certificate of Description for an Existing Building - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لطلب شهادة وصف مبنى قائم، تُستخدم عادةً لأغراض التوثيق أو الإجراءات الرسمية المتعلقة بالعقار.,"Service to request a Certificate of Description for an existing building, typically used for documentation or official property-related procedures.",,,البطاقة المدنية ; صك الملكية أو عقد الإيجار ; رقم المبنى أو موقعه الدقيق ; إثبات دفع الرسوم (إن وجد),Civil ID ; Title deed or lease contract ; Building number or exact location ; Proof of fee payment (if applicable),دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176211,إلغاء عقد الإيجار,Cancel Rental Agreement,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء عقد إيجار مسجل سابقًا مع الجهة المعنية.,A service to cancel a previously registered rental agreement with the concerned authority.,,,البطاقة المدنية ; عقد الإيجار الأصلي ; خطاب طلب الإلغاء الموقع من الطرفين ; إثبات دفع الرسوم (إن وجد),Civil ID ; Original rental agreement ; Signed cancellation request letter from both parties ; Proof of fee payment (if applicable),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176212,إلغاء عقد الإيجار-دفع,Cancel Rental Contract - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء عقد إيجار مسجل سابقًا مع تسوية المبالغ المستحقة.,Service to cancel a previously registered rental contract and settle outstanding payments.,,,البطاقة المدنية ; عقد الإيجار الأصلي ; إثبات الدفع أو التسوية المالية ; خطاب طلب الإلغاء الموقع من الطرفين,Civil ID ; Original rental contract ; Proof of payment or financial settlement ; Cancellation request letter signed by both parties,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176213,ترخيص البلدية(جديد/تجديد),Municipal License (New/Renewal),وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لاستخراج ترخيص بلدي جديد أو تجديد ترخيص بلدي ساري المفعول.,A service to issue a new municipal license or renew an existing one.,,,البطاقة المدنية ; صورة من عقد الإيجار أو ملكية العقار ; شهادة عدم ممانعة من الجهة المختصة (إن وجدت) ; رخصة النشاط التجاري السابقة (للتاجيل فقط),Civil ID ; Copy of lease agreement or property ownership document ; No-objection certificate from the competent authority (if applicable) ; Previous commercial activity license (for renewal only),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176214,ترخيص البلدية(جديد/تجديد)-دفع,Municipal License (New/Renewal) - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة دفع رسوم ترخيص بلدي جديد أو تجديد ترخيص بلدي سابق.,Service for paying fees for a new municipal license or renewing an existing municipal license.,,,البطاقة المدنية ; رقم الترخيص السابق (في حالة التجديد) ; إثبات عنوان السكن ; رسالة طلب الترخيص من البلدية,Civil ID ; Previous license number (for renewal) ; Proof of residential address ; Municipal license application letter,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176215,إلغاء عقد البلدية,Cancel Municipal Contract,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء عقد مبرم مع بلدية محلية.,Service to cancel a contract signed with a local municipality.,,,البطاقة المدنية ; نسخة من العقد المراد إلغاؤه ; خطاب طلب الإلغاء الموقع من الطرفين ; إثبات دفع الرسوم (إن وجدت),Civil ID ; Copy of the contract to be cancelled ; Signed cancellation request letter from both parties ; Proof of fee payment (if applicable),تقديم: 3 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176216,إلغاء عقد البلدية-دفع,Cancel Municipal Contract - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء عقد بلدي مرتبط بدفع رسوم أو التزامات مالية.,A service to cancel a municipal contract related to payment of fees or financial obligations.,,,البطاقة المدنية ; عقد البلدية الأصلي ; إثبات الدفع أو الإشعار المالي المرتبط بالعقد ; خطاب طلب الإلغاء الموقع من صاحب العقد,Civil ID ; Original municipal contract ; Proof of payment or financial notice related to the contract ; Signed cancellation request letter from the contract holder,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176217,تقديم طلب لخدمات البلدية,Submit Municipal Services Request,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم طلب للحصول على خدمات بلدية مختلفة.,A service to submit a request for various municipal services.,,,البطاقة المدنية ; صورة من عقد الإيجار أو ملكية العقار ; رقم الحساب البنكي (إن وجد) ; رقم الهاتف النقال,Civil ID ; Copy of rental contract or property ownership document ; Bank account number (if applicable) ; Mobile phone number,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176218,تقديم طلب لخدمات البلدية-دفع,Municipal Services Payment Request,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لتقديم طلب دفع مقابل خدمات بلدية مقدمة من قبل البلدية.,A service to submit a payment request for municipal services provided by the municipality.,,,البطاقة المدنية ; رقم الهوية البلدية أو رقم الخدمة المطلوبة ; إثبات الدفع السابق (إن وجد) ; تفاصيل الخدمة المطلوب دفع رسومها,Civil ID ; Municipal ID number or requested service number ; Previous payment receipt (if applicable) ; Details of the service for which fees are being paid,دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176219,بطاقة صحية (جديد/تجديد),Health Card (New/Reissue),وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة إصدار بطاقة صحية جديدة أو تجديدها للأفراد.,Service to issue a new health card or renew an existing one for individuals.,,,البطاقة المدنية ; صورة شخصية حديثة ; شهادة طبية (إن وُجدت) ; رقم السجل الصحي السابق (في حالة التجديد),Civil ID ; Recent passport-sized photograph ; Medical certificate (if applicable) ; Previous health record number (for renewal),تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176220,بطاقة صحية (جديد/تجديد)-دفع,Health Card (New/Reissue) – Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة دفع الرسوم الخاصة بإصدار بطاقة صحية جديدة أو تجديدها.,Payment service for issuing a new health card or renewing an existing one.,,,البطاقة المدنية ; نموذج الطلب المعبأ ; إثبات دفع الرسوم السابقة (في حالة التجديد),Civil ID ; Completed application form ; Proof of prior fee payment (for renewal),دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176221,بطاقة صحية(إلغاء/تحديث),Health Card (Cancellation/Update),وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة لإلغاء أو تحديث البطاقة الصحية الصادرة من وزارة الثروة الزراعية والسمكية وموارد المياه.,"A service to cancel or update the health card issued by the Ministry of Agriculture, Fisheries Wealth and Water Resources.",,,البطاقة المدنية ; صورة عن البطاقة الصحية الحالية (في حالة التحديث) ; خطاب طلب إلغاء أو تحديث موجه للوزارة,Civil ID ; Copy of the current health card (for update) ; Official request letter for cancellation or update addressed to the ministry,تقديم: 3 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176222,بطاقة صحية(إلغاء/تحديث)-دفع,Health Card (Cancellation/Update) - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة دفع الرسوم المتعلقة بإلغاء أو تحديث البطاقة الصحية.,Payment service for health card cancellation or update.,,,البطاقة المدنية ; نموذج طلب الإلغاء أو التحديث المعتمد ; إثبات سداد الرسوم السابقة (إن وجد),Civil ID ; Approved cancellation or update request form ; Proof of prior fee payment (if applicable),دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176223,شهادة عدم ممانعة للمركبات (جديد/تجديد),No-Objection Certificate for Vehicles (New/Reissue),وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,تُصدر هذه الشهادة من الوزارة لتأكيد عدم ممانعتها في استخدام مركبة معينة لأغراض زراعية أو سمكية أو مائية.,"This certificate is issued by the ministry to confirm no objection to using a specific vehicle for agricultural, fisheries, or water-related purposes.",,,البطاقة المدنية ; صورة من رخصة القيادة ; صورة من لوحة المركبة ; شهادة تسجيل المركبة,Civil ID ; Copy of driver's license ; Copy of vehicle license plate ; Vehicle registration certificate,تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176224,شهادة عدم ممانعة للمركبات (جديد/تجديد)-دفع,Vehicle Non-Objection Certificate (New/Renewal) - Payment,وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة إصدار أو تجديد شهادة عدم ممانعة لاستيراد أو تسجيل مركبة في سلطنة عُمان، تتضمن دفع الرسوم المطلوبة.,"Service to issue or renew a vehicle non-objection certificate for import or registration in the Sultanate of Oman, including payment of applicable fees.",,,البطاقة المدنية ; جواز السفر ; رخصة القيادة ; فاتورة الشراء أو مستند الاستيراد ; رقم الهوية الضريبية (إن وجد),Civil ID ; Passport ; Driver's license ; Purchase invoice or import document ; Tax identification number (if applicable),دفع: 2 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
176225,ترخيص الإعلان (جديد/تجديد),Advertisement Licensing (New/ Renewal),وزارة الثروة الزراعية والسمكية وموارد المياه,"Ministry of Agriculture, Fisheries Wealth and Water Resources",236,,,من الحكومة الى الأفراد(G2C),,خدمة تُقدّمها الوزارة لإصدار أو تجديد ترخيص الإعلانات المتعلقة بالقطاع الزراعي والسمكي وموارد المياه.,"A service provided by the ministry to issue or renew licenses for advertisements related to the agricultural, fisheries, and water resources sectors.",,,البطاقة المدنية ; نموذج طلب الترخيص المعبأ والموقّع ; وثائق الإعلان المقترح (مثل التصميم أو النص) ; شهادة تسجيل النشاط التجاري (إن وجدت),"Civil ID ; Completed and signed licensing application form ; Proposed advertisement materials (e.g., design or text) ; Commercial registration certificate (if applicable)",تقديم: 4 ر.ع,,الكتروني,,,,,بوابة سند للخدمات الإلكترونية,,+968 80077000,www.sanad.om,,,,,https://www.sanad.om/smartformsOnline/PublicSite/Home/SanadServicePriceList
